p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	ensembl
5.62022256435607e-27	3.27584412846569	0.314	0.025	1.24701498257933e-22	T1:Photoreceptor cells_91	bf10-375	bf_00018055
6.96185409734693e-27	2.97085968652017	0.371	0.033	1.54469618711934e-22	T1:Photoreceptor cells_91	bf5-170	bf5_170
7.46437180284534e-27	2.63964683077029	1	0.377	1.65619481561532e-22	T1:Photoreceptor cells_91	bf8-1119	bf_00010468
8.48153411991509e-27	1.91249093770016	0.829	0.146	1.88188279052676e-22	T1:Photoreceptor cells_91	bf9-797	bf_00015868
9.5261046211126e-27	2.95995948133713	1	0.41	2.11365209333246e-22	T1:Photoreceptor cells_91	bf1620-804	bf_00006791
9.90167968222857e-27	2.48720379853727	0.457	0.049	2.19698468789287e-22	T1:Photoreceptor cells_91	bf1-675	bf_00002713
9.96523604645232e-27	2.84682892395916	0.514	0.064	2.21108657398684e-22	T1:Photoreceptor cells_91	bf10-54	bf_00017726
1.11285630182744e-26	3.56988211005382	0.171	0.008	2.46920556249472e-22	T1:Photoreceptor cells_91	bf14-833	bf_00022229
1.58801317498305e-26	5.43329141234469	0.114	0.003	3.52348363265238e-22	T1:Photoreceptor cells_91	bf2-1207	bf_00005177
1.97397062932543e-26	4.41514589823554	0.114	0.003	4.37984603234725e-22	T1:Photoreceptor cells_91	bf15-956	bf_00019928
2.35135663041768e-26	3.88029236124392	0.171	0.008	5.21719009157074e-22	T1:Photoreceptor cells_91	bf4-542	bf_00008304
2.36887650981811e-26	2.5354619701899	0.771	0.146	5.25606319998443e-22	T1:Photoreceptor cells_91	bf1-443	bf1_443
2.53124232282297e-26	2.16715131768932	0.657	0.097	5.61632046587962e-22	T1:Photoreceptor cells_91	bf1-1450	bf_00003499
3.69050488165333e-26	3.79117403083009	0.257	0.017	8.18849223141241e-22	T1:Photoreceptor cells_91	bf5-181	bf5_181
5.33111932528974e-26	2.2216551818435	0.771	0.138	1.18286875589529e-21	T1:Photoreceptor cells_91	bf13-342	bf_00022882
7.63382569851728e-26	1.44757959752363	0.771	0.128	1.69379324598702e-21	T1:Photoreceptor cells_91	bf15-792	bf_00019767
8.65566509853326e-26	3.02203417933159	0.371	0.035	1.92051897206256e-21	T1:Photoreceptor cells_91	bf10-589	bf_00018270
1.09132848693489e-25	2.86010635349752	1	0.455	2.42143964681112e-21	T1:Photoreceptor cells_91	bf12-1044	bf_00014779
1.35582780453055e-25	3.4680572178651	0.286	0.021	3.00831073269239e-21	T1:Photoreceptor cells_91	bf2-1700	bf_00005681
1.44650690586243e-25	4.21842372191334	0.114	0.003	3.20950952272757e-21	T1:Photoreceptor cells_91	bf3-1522	bf_00001560
1.51392515605407e-25	2.75487423779387	1	0.451	3.35909713625276e-21	T1:Photoreceptor cells_91	bf12-950	bf_00014681
2.69807362236663e-25	4.28306307769329	0.171	0.008	5.98648575330708e-21	T1:Photoreceptor cells_91	bf15-259	bf_00019204
2.86301438590555e-25	2.24312580008985	0.8	0.154	6.35245631944724e-21	T1:Photoreceptor cells_91	bf1-659	bf_00002695
3.27643549981316e-25	3.50714633901852	1	0.675	7.26975508698545e-21	T1:Photoreceptor cells_91	bf5-309	bf_00016693
3.47944313510916e-25	2.43439319441355	0.943	0.269	7.7201884281802e-21	T1:Photoreceptor cells_91	bf3-1313	bf_00001326
4.3080992836104e-25	2.03781457856128	0.743	0.13	9.55881069047476e-21	T1:Photoreceptor cells_91	bf2-1571	bf_00005542
5.64843034373965e-25	2.84042282811526	1	0.449	1.25327372466895e-20	T1:Photoreceptor cells_91	bf7-597	bf_00011488
6.37240384615818e-25	1.59744575939795	0.886	0.176	1.41390896538558e-20	T1:Photoreceptor cells_91	bf11-385	bf_00020593
8.10660223978784e-25	2.4677928537955	0.543	0.074	1.79869290496413e-20	T1:Photoreceptor cells_91	bf15-675	bf_00019645
9.4262855966741e-25	2.43295809133023	0.343	0.031	2.09150424819005e-20	T1:Photoreceptor cells_91	bf8-202	bf_00009536
1.05084444218097e-24	2.7016722433941	0.857	0.225	2.33161364831113e-20	T1:Photoreceptor cells_91	bf2-1445	bf_00005414
1.33935603008423e-24	2.32448174224782	0.829	0.174	2.97176315955088e-20	T1:Photoreceptor cells_91	bf10-123	bf_00017800
1.34018547040089e-24	2.41440586484903	0.629	0.097	2.97360352172549e-20	T1:Photoreceptor cells_91	bf4-294	bf4_294
1.46389198997349e-24	2.2355290096807	1	0.363	3.24808354735319e-20	T1:Photoreceptor cells_91	bf8-748	bf_00010092
1.5044508031065e-24	2.84184749476887	0.2	0.011	3.3380754419327e-20	T1:Photoreceptor cells_91	bf14-575	bf14_575
1.86120084691015e-24	2.14611967227803	0.771	0.146	4.12963243912424e-20	T1:Photoreceptor cells_91	bf2-165	bf_00004133
2.05890298526818e-24	1.62520502506012	0.943	0.202	4.56829394371303e-20	T1:Photoreceptor cells_91	bf3-1574	bf_00001611
2.09997526484304e-24	2.45416285976724	0.914	0.239	4.65942511763374e-20	T1:Photoreceptor cells_91	bf14-639	bf_00022036
2.13354354199129e-24	3.24521654550269	0.2	0.011	4.73390641097028e-20	T1:Photoreceptor cells_91	bf17-464	bf17_464
2.6197219281522e-24	5.34867300436728	0.057	0.001	5.8126390141841e-20	T1:Photoreceptor cells_91	bf14-243	bf_00021642
2.68675998015092e-24	5.62028652173636	0.057	0.001	5.96138304395887e-20	T1:Photoreceptor cells_91	bf12-831	bf_00014561
2.68675998015092e-24	4.86670368970119	0.057	0.001	5.96138304395887e-20	T1:Photoreceptor cells_91	bf2-1360	bf_00005327
2.78802330373671e-24	2.64610645471536	0.943	0.297	6.186066106331e-20	T1:Photoreceptor cells_91	bf1620-377	bf_00006356
3.08654011949901e-24	2.36051549987746	0.943	0.275	6.8484152171444e-20	T1:Photoreceptor cells_91	bf1620-1175	bf_00007169
3.48586660528181e-24	4.76573580662278	0.114	0.004	7.73444082379928e-20	T1:Photoreceptor cells_91	bf5-182	bf_00016554
3.64554915416215e-24	4.65857581578454	0.114	0.004	8.08874446325499e-20	T1:Photoreceptor cells_91	bf6-5	bf_00012276
4.53788643019743e-24	2.50612352612897	0.8	0.182	1.00686624113221e-19	T1:Photoreceptor cells_91	bf1-1710	bf_00003765
4.9276625260965e-24	2.44134690881751	1	0.419	1.09334976129029e-19	T1:Photoreceptor cells_91	bf8-477	bf_00009821
6.85590398853854e-24	2.36133797316757	0.486	0.061	1.52118797697693e-19	T1:Photoreceptor cells_91	bf1-764	bf_00002806
7.65855110189292e-24	1.50319571062829	1	0.217	1.699279318488e-19	T1:Photoreceptor cells_91	bf4-494	bf_00008254
1.03306545946688e-23	2.32139094616168	0.657	0.111	2.29216564146511e-19	T1:Photoreceptor cells_91	bf18-482	bf_00023952
1.50132268805841e-23	2.35305583125474	0.829	0.186	3.33113478026401e-19	T1:Photoreceptor cells_91	bf12-927	bf_00014661
1.54912858218308e-23	2.47113442029507	0.6	0.091	3.43720649814782e-19	T1:Photoreceptor cells_91	bf15-686	bf_00019655
1.97195473812642e-23	2.28663885434591	0.686	0.119	4.3753731729549e-19	T1:Photoreceptor cells_91	bf2-1131	bf_00005105
3.21913467578236e-23	2.99299934523563	0.4	0.044	7.14261601862591e-19	T1:Photoreceptor cells_91	bf12-868	bf_00014599
3.43253817515598e-23	3.66507221756227	0.171	0.009	7.61611570303609e-19	T1:Photoreceptor cells_91	bf4-1230	bf_00008984
3.56696936427008e-23	2.6440702596632	0.314	0.028	7.91439162544246e-19	T1:Photoreceptor cells_91	bf4-956	bf_00008718
3.81405248659176e-23	1.55147220335494	0.657	0.108	8.46261965724979e-19	T1:Photoreceptor cells_91	bf17-586	bf_00026015
3.90364914823564e-23	2.34129852737286	0.543	0.077	8.66141673010524e-19	T1:Photoreceptor cells_91	bf17-487	bf_00025916
4.49453907777136e-23	4.71599150112651	0.086	0.002	9.9724833057591e-19	T1:Photoreceptor cells_91	bf1620-1614	bf_00007650
4.52880858703875e-23	2.63263336340616	0.429	0.05	1.00485204929216e-18	T1:Photoreceptor cells_91	bf2-1462	bf_00005431
5.03488451221163e-23	2.16981758301505	1	0.854	1.11714017556952e-18	T1:Photoreceptor cells_91	bf18-542	bf18_542
6.65481968178419e-23	2.13916233507979	1	0.292	1.47657139099428e-18	T1:Photoreceptor cells_91	bf3-573	bf_00000599
8.46797944884081e-23	1.78040048305124	0.943	0.222	1.8788752801088e-18	T1:Photoreceptor cells_91	bf13-599	bf_00023155
9.65185146038589e-23	2.77635047236444	0.486	0.065	2.14155280203042e-18	T1:Photoreceptor cells_91	bf10-1069	bf_00018790
9.75209287941612e-23	2.39376847140997	0.886	0.242	2.16379436808485e-18	T1:Photoreceptor cells_91	bf12-1022	bf_00014753
9.82198680780884e-23	2.24668538285619	0.771	0.156	2.17930243291663e-18	T1:Photoreceptor cells_91	bf12-133	bf_00013809
1.03812392226818e-22	2.54383121670626	0.8	0.193	2.30338935872863e-18	T1:Photoreceptor cells_91	bf6-519	bf_00012822
1.11171385818783e-22	2.56725765480292	0.914	0.282	2.46667070854715e-18	T1:Photoreceptor cells_91	bf7-882	bf_00011788
1.37334107539244e-22	2.54226064715686	0.714	0.143	3.04716917808076e-18	T1:Photoreceptor cells_91	bf5-576	bf_00016990
1.43192643586056e-22	3.33539091279625	0.229	0.016	3.17715837588741e-18	T1:Photoreceptor cells_91	bf4-807	bf_00008577
1.56742726857553e-22	2.24007600316073	1	0.381	3.47780762351539e-18	T1:Photoreceptor cells_91	bf1620-1432	bf_00007448
1.87264768427626e-22	3.06738915486284	0.343	0.035	4.15503068187216e-18	T1:Photoreceptor cells_91	bf15-373	bf_00019330
2.32721958255488e-22	2.48725770544688	0.971	0.422	5.16363480977277e-18	T1:Photoreceptor cells_91	bf8-150	bf_00009475
2.39633926234319e-22	2.39026561918521	0.6	0.097	5.31699755528706e-18	T1:Photoreceptor cells_91	bf2-1897	bf_00005880
2.81099781893152e-22	2.69843718922543	0.943	0.269	6.23704196064526e-18	T1:Photoreceptor cells_91	bf9-692	bf_00015917
3.45100061767349e-22	3.93012892946426	0.114	0.004	7.65708017049395e-18	T1:Photoreceptor cells_91	bf9-406	bf9_406
3.63798825449425e-22	2.21499997208936	1	0.394	8.07196833907184e-18	T1:Photoreceptor cells_91	bf11-207	bf_00020406
3.73534456770206e-22	1.94339212266188	0.771	0.155	8.28798252681732e-18	T1:Photoreceptor cells_91	bf3-1176	bf_00001188
4.65011461443146e-22	2.18350009529709	1	0.94	1.03176743065005e-17	T1:Photoreceptor cells_91	bf1620-683	bf_00006672
4.87548606983285e-22	2.90674508967509	0.314	0.029	1.08177284917451e-17	T1:Photoreceptor cells_91	bf15-596	bf_00019563
5.52459203326853e-22	6.23593588335169	0.057	0.001	1.22579648034162e-17	T1:Photoreceptor cells_91	bf1-119	bf_00002142
5.70879043437505e-22	2.6851445484037	0.6	0.1	1.26666642157914e-17	T1:Photoreceptor cells_91	bf3-1222	bf_00001232
7.00328145622418e-22	2.57713025611454	0.629	0.112	1.55388808950702e-17	T1:Photoreceptor cells_91	bf2-1030	bf_00004999
9.18687805857794e-22	2.08538470921931	0.686	0.125	2.03838450363727e-17	T1:Photoreceptor cells_91	bf1-1278	bf_00003330
9.43825172954748e-22	1.73592618349468	1	0.93	2.09415929375199e-17	T1:Photoreceptor cells_91	bf7-561	bf7_561
1.09127729058995e-21	4.11464248490803	0.143	0.007	2.42132605236098e-17	T1:Photoreceptor cells_91	bf5-869	bf_00017291
1.16955682596761e-21	2.06719274327196	1	0.92	2.59501268545693e-17	T1:Photoreceptor cells_91	bf6-644	bf_00012947
1.42032129681961e-21	2.05091775505653	0.771	0.163	3.15140889338335e-17	T1:Photoreceptor cells_91	bf2-508	bf_00004482
1.47060771048813e-21	2.54152498661347	0.743	0.158	3.26298438803106e-17	T1:Photoreceptor cells_91	bf9-809	bf9_809
1.52954858408681e-21	2.42825131734491	0.886	0.282	3.39376239837181e-17	T1:Photoreceptor cells_91	bf14-584	bf_00021978
1.76881973243863e-21	2.10251861405782	0.914	0.254	3.92465722233484e-17	T1:Photoreceptor cells_91	bf19-772	bf_00025351
2.22705371016701e-21	2.15297700765712	1	0.447	4.94138677211855e-17	T1:Photoreceptor cells_91	bf17-655	bf_00026094
2.24205370123361e-21	1.6724573173935	1	0.965	4.97466875229714e-17	T1:Photoreceptor cells_91	bf17-970	bf_00026409
2.28230501130739e-21	2.93057477151199	0.371	0.043	5.06397835908884e-17	T1:Photoreceptor cells_91	bf15-631	bf_00019598
2.72792691499502e-21	2.28142174221548	0.743	0.159	6.05272423899095e-17	T1:Photoreceptor cells_91	bf6-443	bf_00012748
2.78236064748995e-21	2.25364710394979	0.686	0.131	6.1735018046507e-17	T1:Photoreceptor cells_91	bf12-1133	bf_00014872
2.79083778705078e-21	1.9968575936675	0.943	0.27	6.19231088190827e-17	T1:Photoreceptor cells_91	bf19-804	bf_00025385
4.10801691829076e-21	2.58071830312189	0.457	0.062	9.11486793830353e-17	T1:Photoreceptor cells_91	bf17-986	bf_00026427
4.29932030356205e-21	2.08629804664385	0.886	0.237	9.53933188954347e-17	T1:Photoreceptor cells_91	bf12-971	bf_00014703
4.3476305838341e-21	2.55037079320457	0.4	0.048	9.6465227394111e-17	T1:Photoreceptor cells_91	bf8-244	bf_00009578
6.25907988889542e-21	1.97437542973239	0.829	0.193	1.38876464574812e-16	T1:Photoreceptor cells_91	bf4-855	bf_00008624
1.02655598426905e-20	2.36730754445548	0.6	0.105	2.27772241789616e-16	T1:Photoreceptor cells_91	bf1-186	bf1_186
1.15705832089891e-20	2.21617030213741	0.943	0.281	2.5672810024105e-16	T1:Photoreceptor cells_91	bf3-1951	bf_00002014
1.19930181370404e-20	2.0987349257812	0.829	0.204	2.66101086424652e-16	T1:Photoreceptor cells_91	bf3-877	bf3_877
1.25964448899113e-20	2.21243511109268	1	0.437	2.79489919217351e-16	T1:Photoreceptor cells_91	bf7-50	bf_00010915
1.46171418661409e-20	2.52764775635207	0.914	0.341	3.24325143725933e-16	T1:Photoreceptor cells_91	bf4-808	bf_00008578
1.51827243518611e-20	1.94689749606475	1	0.884	3.36874287919094e-16	T1:Photoreceptor cells_91	bf6-845	bf_00013151
1.57538221093962e-20	3.61520796834011	0.114	0.004	3.49545804963283e-16	T1:Photoreceptor cells_91	bf12-834	bf_00014564
1.68470187375888e-20	3.55187260062523	0.143	0.007	3.7380165174962e-16	T1:Photoreceptor cells_91	bf3-1022	bf_00001040
1.74053836857583e-20	2.72516687547568	0.457	0.064	3.86190653219604e-16	T1:Photoreceptor cells_91	bf8-238	bf_00009573
1.77515743317154e-20	2.45827181921732	0.971	0.54	3.93871931272101e-16	T1:Photoreceptor cells_91	bf15-902	bf_00019871
2.00207355551988e-20	2.07449157528088	0.943	0.346	4.44220080498752e-16	T1:Photoreceptor cells_91	bf11-626	bf_00020838
2.20483827758113e-20	2.07319316454797	0.971	0.4	4.89209517029702e-16	T1:Photoreceptor cells_91	bf9-1244	bf_00016338
2.22066898037251e-20	2.7425015821249	0.543	0.09	4.92722033365052e-16	T1:Photoreceptor cells_91	bf6-495	bf_00012798
2.32506471806992e-20	1.77625611111848	1	0.328	5.15885359645354e-16	T1:Photoreceptor cells_91	bf3-287	bf3_287
3.1300115179436e-20	1.98344464690943	0.686	0.131	6.94486955601327e-16	T1:Photoreceptor cells_91	bf1620-1425	bf_00007441
3.15378633315821e-20	5.02912461001236	0.086	0.003	6.99762111601143e-16	T1:Photoreceptor cells_91	bf8-509	bf_00009855
3.20161635061882e-20	2.93605392705479	0.714	0.177	7.10374635875303e-16	T1:Photoreceptor cells_91	bf7-1245	bf_00012157
3.62246748581942e-20	1.36785448944224	0.714	0.132	8.03753085753612e-16	T1:Photoreceptor cells_91	bf7-1011	bf_00011917
3.6494171608878e-20	4.42411769520479	0.114	0.005	8.09732679657785e-16	T1:Photoreceptor cells_91	bf18-530	bf_00024001
3.68242504126049e-20	2.43836194062721	1	0.534	8.17056468154877e-16	T1:Photoreceptor cells_91	bf2-794	bf_00004764
3.91182806941935e-20	2.07581393453348	1	0.624	8.67956412042764e-16	T1:Photoreceptor cells_91	bf10-596	bf_00018278
3.95511501833718e-20	2.2169819757849	0.8	0.184	8.77560920268654e-16	T1:Photoreceptor cells_91	bf14-752	bf_00022149
4.03272625576254e-20	2.13039158742152	0.657	0.127	8.94781301628593e-16	T1:Photoreceptor cells_91	bf4-985	bf_00008744
4.61881280099081e-20	2.64194826199237	0.486	0.073	1.02482218428384e-15	T1:Photoreceptor cells_91	bf6-871	bf_00013178
5.40414075082708e-20	2.54444635848311	1	0.742	1.19907074979351e-15	T1:Photoreceptor cells_91	bf3-848	bf_00000874
5.4959019072955e-20	1.97289274670828	1	0.739	1.21943071519072e-15	T1:Photoreceptor cells_91	bf11-926	bf_00021122
7.57039532052032e-20	2.16239473307056	0.686	0.141	1.67971931371705e-15	T1:Photoreceptor cells_91	bf2-719	bf_00004693
7.75258851499407e-20	1.06618422066533	0.229	0.018	1.72014433970689e-15	T1:Photoreceptor cells_91	bf18-170	bf_00023635
8.1132030948812e-20	2.56984677749885	0.6	0.11	1.80015750269224e-15	T1:Photoreceptor cells_91	bf17-980	bf_00026420
1.24511096665654e-19	1.72264034215705	1	0.889	2.76265221281753e-15	T1:Photoreceptor cells_91	bf10-926	bf_00018634
1.36929187480916e-19	2.04623181474437	0.857	0.224	3.03818481182656e-15	T1:Photoreceptor cells_91	bf12-926	bf_00014659
1.38936706528197e-19	1.86860979168708	0.314	0.032	3.08272764444764e-15	T1:Photoreceptor cells_91	bf9-495	bf_00015569
1.54519679884538e-19	1.97226399426898	0.971	0.415	3.42848265727814e-15	T1:Photoreceptor cells_91	bf15-826	bf_00019798
1.78275428253397e-19	2.67397219773933	0.343	0.039	3.95557520208638e-15	T1:Photoreceptor cells_91	bf12-516	bf_00014233
1.84571787299623e-19	5.15492645556302	0.086	0.003	4.09527881660404e-15	T1:Photoreceptor cells_91	bf14-761	bf_00022158
1.93495169929753e-19	4.79132489835352	0.086	0.003	4.29327083040136e-15	T1:Photoreceptor cells_91	bf18-401	bf_00023867
1.93634307856095e-19	2.03479197211415	1	0.458	4.29635802271103e-15	T1:Photoreceptor cells_91	bf5-1070	bf_00017482
2.37703295950301e-19	2.28514405668032	0.629	0.122	5.27416073054529e-15	T1:Photoreceptor cells_91	bf3-357	bf_00000379
2.61117277926426e-19	2.02425531839502	0.971	0.381	5.79367016263154e-15	T1:Photoreceptor cells_91	bf19-289	bf_00024844
2.80195757229792e-19	2.32518371258534	0.543	0.091	6.21698346141462e-15	T1:Photoreceptor cells_91	bf7-904	bf_00011812
3.0981672702723e-19	1.29943461313167	0.886	0.216	6.87421353928018e-15	T1:Photoreceptor cells_91	bf11-564	bf_00020778
3.30791019471798e-19	1.50062767930999	1	0.283	7.33959114004026e-15	T1:Photoreceptor cells_91	bf3-1632	bf_00001668
3.442781276249e-19	1.81951245683766	0.771	0.166	7.63884309574127e-15	T1:Photoreceptor cells_91	bf1-1133	bf_00003188
3.49649409123204e-19	3.95132235671909	0.114	0.005	7.75802108962565e-15	T1:Photoreceptor cells_91	bf5-433	bf_00016847
4.00737431312235e-19	2.05329587483046	1	0.464	8.89156212595588e-15	T1:Photoreceptor cells_91	bf3-245	bf_00000257
4.05559716658516e-19	2.02104607015978	0.971	0.461	8.99855899321916e-15	T1:Photoreceptor cells_91	bf8-113	bf_00009435
4.75439808189883e-19	1.83034335799225	0.743	0.161	1.05490584641171e-14	T1:Photoreceptor cells_91	bf11-1137	bf_00021368
5.18150168651178e-19	1.40905747727009	0.8	0.177	1.14967159420323e-14	T1:Photoreceptor cells_91	bf17-761	bf_00026201
5.71718009269342e-19	3.54883850988413	0.143	0.008	1.26852791896682e-14	T1:Photoreceptor cells_91	bf2-775	bf_00004744
5.78204714614124e-19	2.42225000832114	0.629	0.124	1.28292062078582e-14	T1:Photoreceptor cells_91	bf14-283	bf_00021682
6.91973766998847e-19	2.500119516454	0.514	0.085	1.53535139421704e-14	T1:Photoreceptor cells_91	bf12-699	bf_00014426
7.33393886901903e-19	7.78746768861087	0.029	0	1.62725435625794e-14	T1:Photoreceptor cells_91	bf19-750	bf_00025328
7.33393886901903e-19	7.77083138760384	0.029	0	1.62725435625794e-14	T1:Photoreceptor cells_91	bf14-879	bf_00022278
7.33393886901903e-19	7.46560107014994	0.029	0	1.62725435625794e-14	T1:Photoreceptor cells_91	bf15-412	bf_00019372
7.47557087921596e-19	7.36037214069423	0.029	0	1.65867966668044e-14	T1:Photoreceptor cells_91	bf3-1133	bf3_1133
7.47557087921596e-19	7.31336178639364	0.029	0	1.65867966668044e-14	T1:Photoreceptor cells_91	bf8-72	bf_00009395
7.47557087921596e-19	6.94790871387215	0.029	0	1.65867966668044e-14	T1:Photoreceptor cells_91	bf1-1497	bf_00003546
7.47557087921596e-19	6.87796647817318	0.029	0	1.65867966668044e-14	T1:Photoreceptor cells_91	bf2-887	bf_00004852
7.47557087921596e-19	6.85436339193972	0.029	0	1.65867966668044e-14	T1:Photoreceptor cells_91	bf7-10	bf_00010868
7.47557087921596e-19	5.98861348588023	0.029	0	1.65867966668044e-14	T1:Photoreceptor cells_91	bf12-58	bf_00013730
7.61990389439662e-19	7.14330225785495	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf1-1312	bf_00003364
7.61990389439662e-19	7.14126621472149	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf5-446	bf_00016859
7.61990389439662e-19	7.12240874913409	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf2-831	bf_00004798
7.61990389439662e-19	6.98520209946806	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf5-216	bf_00016594
7.61990389439662e-19	6.72630417635568	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf17-916	bf_00026356
7.61990389439662e-19	6.50908504076894	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf2-1662	bf_00005639
7.61990389439662e-19	6.31793839336216	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf7-156	bf_00011027
7.61990389439662e-19	6.25375697420573	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf8-139	bf_00009462
7.61990389439662e-19	5.76462804238323	0.029	0	1.69070427608872e-14	T1:Photoreceptor cells_91	bf1620-1343	bf_00007352
7.89934695002018e-19	1.65034494107595	1	0.836	1.75270710127048e-14	T1:Photoreceptor cells_91	bf14-337	bf_00021738
8.77445472766439e-19	4.62849795298973	0.143	0.008	1.94687601497418e-14	T1:Photoreceptor cells_91	bf7-501	bf_00011389
8.91079861970761e-19	1.89510236375392	0.971	0.464	1.97712799774072e-14	T1:Photoreceptor cells_91	bf1620-1639	bf_00007675
1.02489314405972e-18	1.91079924882846	0.343	0.039	2.2740329080397e-14	T1:Photoreceptor cells_91	bf3-928	bf_00000950
1.06093426720715e-18	1.90681577604451	0.771	0.182	2.35400095207922e-14	T1:Photoreceptor cells_91	bf4-1260	bf_00009016
1.08215183061437e-18	2.73579583051452	0.314	0.034	2.40107848176715e-14	T1:Photoreceptor cells_91	bf1620-1386	bf_00007398
1.29106843817774e-18	1.8162781305704	1	0.525	2.86462265062876e-14	T1:Photoreceptor cells_91	bf1-1135	bf_00003190
1.35717422855349e-18	1.96535966799187	0.6	0.11	3.01129817831448e-14	T1:Photoreceptor cells_91	bf2-1320	bf_00005288
1.38260193239345e-18	1.92849842248491	1	0.663	3.06771716759459e-14	T1:Photoreceptor cells_91	bf14-687	bf_00022084
1.43539624692195e-18	1.66761712816171	1	0.745	3.18485719267041e-14	T1:Photoreceptor cells_91	bf8-832	bf_00010176
1.50971375969267e-18	1.56205159085646	1	0.864	3.34975289000609e-14	T1:Photoreceptor cells_91	bf3-1175	bf_00001187
1.84683279251669e-18	6.25478103422122	0.057	0.001	4.09775260003603e-14	T1:Photoreceptor cells_91	bf2-729	bf_00004703
1.86511952490687e-18	1.34163630713654	1	0.921	4.13832720186335e-14	T1:Photoreceptor cells_91	bf1-207	bf1_207
1.98087818937394e-18	1.51368999807729	1	0.754	4.3951725265829e-14	T1:Photoreceptor cells_91	bf1-3	bf_00002021
2.04925714317565e-18	5.33684255365114	0.057	0.001	4.54689174927814e-14	T1:Photoreceptor cells_91	bf19-304	bf_00024861
2.04925714317565e-18	5.00855342387019	0.057	0.001	4.54689174927814e-14	T1:Photoreceptor cells_91	bf1-1071	bf_00003122
2.10816699517487e-18	4.70086824936159	0.057	0.001	4.67760092889399e-14	T1:Photoreceptor cells_91	bf7-176	bf_00011053
2.25422487596548e-18	2.16230614939649	0.543	0.093	5.00167415479221e-14	T1:Photoreceptor cells_91	bf2-1240	bf_00005209
2.48999904067163e-18	2.46455067176093	0.371	0.047	5.52480987144221e-14	T1:Photoreceptor cells_91	bf17-891	bf_00026329
2.56902808610916e-18	1.39124952217678	1	0.901	5.700159517459e-14	T1:Photoreceptor cells_91	bf14-469	bf_00021873
2.82210714982559e-18	1.66442076500912	1	0.754	6.26169134403301e-14	T1:Photoreceptor cells_91	bf11-1135	bf_00021366
3.40795681011625e-18	1.76186750725316	1	0.76	7.56157457028593e-14	T1:Photoreceptor cells_91	bf5-1075	bf_00017487
3.89177751235934e-18	2.04447960847814	1	0.595	8.6350759444229e-14	T1:Photoreceptor cells_91	bf11-532	bf_00020740
3.90320045228842e-18	2.00122438718093	0.943	0.346	8.66042116353756e-14	T1:Photoreceptor cells_91	bf4-259	bf_00008002
4.0410021778182e-18	1.11161048598001	0.914	0.22	8.96617563214303e-14	T1:Photoreceptor cells_91	bf7-1087	bf_00011999
4.05112521598136e-18	2.09681074113215	0.6	0.116	8.98863662921944e-14	T1:Photoreceptor cells_91	bf8-931	bf_00010281
4.78678302087404e-18	6.13557122657923	0.086	0.003	1.06209141667153e-13	T1:Photoreceptor cells_91	bf11-264	bf_00020470
5.28874161549231e-18	1.53708663884695	1	0.765	1.17346598964543e-13	T1:Photoreceptor cells_91	bf3-251	bf_00000264
5.434616289697e-18	1.31723151370952	1	0.878	1.20583266235797e-13	T1:Photoreceptor cells_91	bf1-1060	bf_00003111
5.59366178474687e-18	4.28475774952209	0.086	0.003	1.24112167679963e-13	T1:Photoreceptor cells_91	bf1-1254	bf_00003306
5.7214843805415e-18	2.05954776233839	0.943	0.434	1.26948295435455e-13	T1:Photoreceptor cells_91	bf1-1026	bf_00003069
7.22908138002677e-18	3.03352055028141	0.229	0.02	1.60398857660034e-13	T1:Photoreceptor cells_91	bf1620-1085	bf_00007081
7.38384830729464e-18	2.26451528340693	0.514	0.088	1.63832826242253e-13	T1:Photoreceptor cells_91	bf8-977	bf_00010332
7.72403696982667e-18	1.86494543828043	0.829	0.217	1.71380932286514e-13	T1:Photoreceptor cells_91	bf5-413	bf_00016827
7.8481379237878e-18	1.96520241327243	0.771	0.186	1.74134484253004e-13	T1:Photoreceptor cells_91	bf14-737	bf_00022134
8.4183936223042e-18	2.96248320342834	0.286	0.03	1.86787317691685e-13	T1:Photoreceptor cells_91	bf12-958	bf_00014690
8.76307693360706e-18	2.59349000697669	0.371	0.049	1.94435151002874e-13	T1:Photoreceptor cells_91	bf9-110	bf_00015165
9.43119070922489e-18	2.76887132805445	0.314	0.036	2.09259259456282e-13	T1:Photoreceptor cells_91	bf2-1003	bf_00004971
9.75168822957309e-18	2.08619808407437	0.714	0.163	2.16370458437768e-13	T1:Photoreceptor cells_91	bf14-1035	bf_00022443
1.00228577371505e-17	1.78885597508063	1	0.602	2.22387167471894e-13	T1:Photoreceptor cells_91	bf11-630	bf_00020842
1.03422045850316e-17	1.57914731772753	1	0.667	2.29472835332681e-13	T1:Photoreceptor cells_91	bf1-1447	bf_00003496
