Ohno1	Ohno2	Symbol1	Symbol2
MSTRG.17356	PMZ_0039392	MSTRG.17356	PMZ_0039392
MSTRG.3151	MSTRG.7463	MSTRG.3151	MSTRG.7463
MSTRG.6162	MSTRG.2378	MSTRG.6162	MSTRG.2378
MSTRG.10343	MSTRG.16041	MSTRG.10343	MSTRG.16041
PMZ_0026538	PMZ_0007315	PMZ_0026538	PMZ_0007315
MSTRG.16125	MSTRG.18265	MSTRG.16125	MSTRG.18265
MSTRG.2107	MSTRG.6043	MSTRG.2107	MSTRG.6043
MSTRG.3300	MSTRG.6994	MSTRG.3300	MSTRG.6994
MSTRG.7793	MSTRG.12449	MSTRG.7793	MSTRG.12449
MSTRG.3745	MSTRG.9312	MSTRG.3745	MSTRG.9312
PMZ_0001586	MSTRG.2137	PMZ_0001586	MSTRG.2137
MSTRG.17351	MSTRG.16041	MSTRG.17351	MSTRG.16041
MSTRG.1129	MSTRG.14966	MSTRG.1129	MSTRG.14966
MSTRG.11845	MSTRG.6300	MSTRG.11845	MSTRG.6300
MSTRG.18720	MSTRG.17356	MSTRG.18720	MSTRG.17356
MSTRG.83	MSTRG.15066	MSTRG.83	MSTRG.15066
MSTRG.12996	MSTRG.3450	MSTRG.12996	MSTRG.3450
MSTRG.186	MSTRG.15006	MSTRG.186	MSTRG.15006
PMZ_0039255	MSTRG.3887	PMZ_0039255	MSTRG.3887
MSTRG.6524	MSTRG.5785	MSTRG.6524	MSTRG.5785
MSTRG.8776	MSTRG.7569	MSTRG.8776	MSTRG.7569
MSTRG.1869	MSTRG.6021	MSTRG.1869	MSTRG.6021
MSTRG.8776	MSTRG.16251	MSTRG.8776	MSTRG.16251
MSTRG.7619	MSTRG.8831	MSTRG.7619	MSTRG.8831
MSTRG.6703	PMZ_0042720	MSTRG.6703	PMZ_0042720
MSTRG.12794	MSTRG.4830	MSTRG.12794	MSTRG.4830
MSTRG.9954	MSTRG.12623	MSTRG.9954	MSTRG.12623
MSTRG.4912	MSTRG.10129	MSTRG.4912	MSTRG.10129
MSTRG.10621	MSTRG.17872	MSTRG.10621	MSTRG.17872
MSTRG.782	MSTRG.5539	MSTRG.782	MSTRG.5539
MSTRG.14736	MSTRG.444	MSTRG.14736	MSTRG.444
MSTRG.9415	MSTRG.10926	MSTRG.9415	MSTRG.10926
MSTRG.673	MSTRG.15047	MSTRG.673	MSTRG.15047
MSTRG.14302	MSTRG.17147	MSTRG.14302	MSTRG.17147
MSTRG.2807	MSTRG.13738	MSTRG.2807	MSTRG.13738
MSTRG.4032	MSTRG.16318	MSTRG.4032	MSTRG.16318
MSTRG.13307	MSTRG.12414	MSTRG.13307	MSTRG.12414
MSTRG.1736	MSTRG.9572	MSTRG.1736	MSTRG.9572
MSTRG.15888	MSTRG.8592	MSTRG.15888	MSTRG.8592
MSTRG.2214	MSTRG.1692	MSTRG.2214	MSTRG.1692
MSTRG.9006	PMZ_0043461	MSTRG.9006	PMZ_0043461
PMZ_0036182	MSTRG.12831	PMZ_0036182	MSTRG.12831
MSTRG.11944	MSTRG.585	MSTRG.11944	MSTRG.585
MSTRG.4816	MSTRG.2107	MSTRG.4816	MSTRG.2107
MSTRG.6105	MSTRG.2258	MSTRG.6105	MSTRG.2258
MSTRG.8725	MSTRG.16262	MSTRG.8725	MSTRG.16262
MSTRG.1870	MSTRG.6019	MSTRG.1870	MSTRG.6019
MSTRG.16469	MSTRG.4153	MSTRG.16469	MSTRG.4153
MSTRG.682	MSTRG.24	MSTRG.682	MSTRG.24
MSTRG.6830	MSTRG.8414	MSTRG.6830	MSTRG.8414
MSTRG.1036	MSTRG.6261	MSTRG.1036	MSTRG.6261
MSTRG.10622	MSTRG.14610	MSTRG.10622	MSTRG.14610
PMZ_0031350	PMZ_0042613	PMZ_0031350	PMZ_0042613
PMZ_0026392	PMZ_0048593	PMZ_0026392	PMZ_0048593
MSTRG.9157	MSTRG.6043	MSTRG.9157	MSTRG.6043
PMZ_0032528	MSTRG.2387	PMZ_0032528	MSTRG.2387
MSTRG.11301	MSTRG.2984	MSTRG.11301	MSTRG.2984
MSTRG.186	MSTRG.1053	MSTRG.186	MSTRG.1053
MSTRG.8403	MSTRG.10906	MSTRG.8403	MSTRG.10906
MSTRG.7019	MSTRG.15400	MSTRG.7019	MSTRG.15400
MSTRG.6082	MSTRG.10606	MSTRG.6082	MSTRG.10606
MSTRG.9499	MSTRG.1328	MSTRG.9499	MSTRG.1328
MSTRG.14484	MSTRG.1898	MSTRG.14484	MSTRG.1898
MSTRG.16137	MSTRG.856	MSTRG.16137	MSTRG.856
MSTRG.11233	MSTRG.6901	MSTRG.11233	MSTRG.6901
MSTRG.6857	MSTRG.4342	MSTRG.6857	MSTRG.4342
MSTRG.6793	MSTRG.4714	MSTRG.6793	MSTRG.4714
MSTRG.17275	MSTRG.17356	MSTRG.17275	MSTRG.17356
MSTRG.1347	MSTRG.692	MSTRG.1347	MSTRG.692
MSTRG.1239	MSTRG.11859	MSTRG.1239	MSTRG.11859
MSTRG.6596	PMZ_0027606	MSTRG.6596	PMZ_0027606
MSTRG.2027	MSTRG.11517	MSTRG.2027	MSTRG.11517
MSTRG.1496	MSTRG.9652	MSTRG.1496	MSTRG.9652
MSTRG.5801	MSTRG.10106	MSTRG.5801	MSTRG.10106
MSTRG.1881	MSTRG.1993	MSTRG.1881	MSTRG.1993
MSTRG.10570	MSTRG.2264	MSTRG.10570	MSTRG.2264
MSTRG.7055	MSTRG.7880	MSTRG.7055	MSTRG.7880
MSTRG.3862	MSTRG.11990	MSTRG.3862	MSTRG.11990
MSTRG.4342	MSTRG.1252	MSTRG.4342	MSTRG.1252
PMZ_0032971	MSTRG.13913	PMZ_0032971	MSTRG.13913
MSTRG.5492	MSTRG.8099	MSTRG.5492	MSTRG.8099
MSTRG.16596	MSTRG.1468	MSTRG.16596	MSTRG.1468
MSTRG.1131	MSTRG.839	MSTRG.1131	MSTRG.839
PMZ_0048462	PMZ_0048576	PMZ_0048462	PMZ_0048576
MSTRG.12446	MSTRG.7796	MSTRG.12446	MSTRG.7796
MSTRG.11359	MSTRG.2900	MSTRG.11359	MSTRG.2900
MSTRG.14221	MSTRG.15741	MSTRG.14221	MSTRG.15741
MSTRG.7264	MSTRG.1289	MSTRG.7264	MSTRG.1289
MSTRG.1061	MSTRG.4294	MSTRG.1061	MSTRG.4294
MSTRG.6793	MSTRG.14712	MSTRG.6793	MSTRG.14712
MSTRG.9291	MSTRG.8374	MSTRG.9291	MSTRG.8374
MSTRG.14944	MSTRG.1089	MSTRG.14944	MSTRG.1089
MSTRG.10606	MSTRG.1858	MSTRG.10606	MSTRG.1858
MSTRG.9420	PMZ_0042991	MSTRG.9420	PMZ_0042991
MSTRG.6393	MSTRG.1231	MSTRG.6393	MSTRG.1231
MSTRG.10425	MSTRG.14219	MSTRG.10425	MSTRG.14219
MSTRG.7307	MSTRG.6772	MSTRG.7307	MSTRG.6772
MSTRG.5107	MSTRG.2475	MSTRG.5107	MSTRG.2475
MSTRG.5073	MSTRG.9875	MSTRG.5073	MSTRG.9875
PMZ_0027844	MSTRG.2378	PMZ_0027844	MSTRG.2378
MSTRG.8275	MSTRG.10968	MSTRG.8275	MSTRG.10968
MSTRG.9324	MSTRG.8386	MSTRG.9324	MSTRG.8386
MSTRG.15656	MSTRG.9763	MSTRG.15656	MSTRG.9763
MSTRG.2511	MSTRG.5158	MSTRG.2511	MSTRG.5158
MSTRG.6386	MSTRG.539	MSTRG.6386	MSTRG.539
MSTRG.15387	MSTRG.10143	MSTRG.15387	MSTRG.10143
MSTRG.2619	PMZ_0045546	MSTRG.2619	PMZ_0045546
MSTRG.5522	MSTRG.754	MSTRG.5522	MSTRG.754
MSTRG.2174	MSTRG.1829	MSTRG.2174	MSTRG.1829
MSTRG.2050	PMZ_0013729	MSTRG.2050	PMZ_0013729
MSTRG.8761	MSTRG.16314	MSTRG.8761	MSTRG.16314
MSTRG.4447	MSTRG.15036	MSTRG.4447	MSTRG.15036
MSTRG.4597	MSTRG.1137	MSTRG.4597	MSTRG.1137
MSTRG.8756	MSTRG.15140	MSTRG.8756	MSTRG.15140
MSTRG.4134	MSTRG.13698	MSTRG.4134	MSTRG.13698
MSTRG.1698	MSTRG.6062	MSTRG.1698	MSTRG.6062
MSTRG.11954	MSTRG.3765	MSTRG.11954	MSTRG.3765
MSTRG.11006	MSTRG.3619	MSTRG.11006	MSTRG.3619
PMZ_0033788	PMZ_0045140	PMZ_0033788	PMZ_0045140
MSTRG.7285	MSTRG.1383	MSTRG.7285	MSTRG.1383
MSTRG.7553	MSTRG.4108	MSTRG.7553	MSTRG.4108
MSTRG.8368	MSTRG.13378	MSTRG.8368	MSTRG.13378
MSTRG.20240	MSTRG.13048	MSTRG.20240	MSTRG.13048
MSTRG.12094	MSTRG.13418	MSTRG.12094	MSTRG.13418
MSTRG.15534	MSTRG.9766	MSTRG.15534	MSTRG.9766
MSTRG.14536	MSTRG.1911	MSTRG.14536	MSTRG.1911
MSTRG.7503	MSTRG.4032	MSTRG.7503	MSTRG.4032
PMZ_0013392	PMZ_0042613	PMZ_0013392	PMZ_0042613
MSTRG.9669	MSTRG.2700	MSTRG.9669	MSTRG.2700
MSTRG.13681	MSTRG.11642	MSTRG.13681	MSTRG.11642
MSTRG.13554	MSTRG.9468	MSTRG.13554	MSTRG.9468
MSTRG.7553	MSTRG.12304	MSTRG.7553	MSTRG.12304
MSTRG.2724	MSTRG.15596	MSTRG.2724	MSTRG.15596
MSTRG.5063	MSTRG.14263	MSTRG.5063	MSTRG.14263
MSTRG.8281	MSTRG.3696	MSTRG.8281	MSTRG.3696
MSTRG.14280	MSTRG.5289	MSTRG.14280	MSTRG.5289
MSTRG.11773	MSTRG.13615	MSTRG.11773	MSTRG.13615
PMZ_0000854	PMZ_0048439	PMZ_0000854	PMZ_0048439
MSTRG.2136	MSTRG.6065	MSTRG.2136	MSTRG.6065
MSTRG.1845	MSTRG.2001	MSTRG.1845	MSTRG.2001
MSTRG.11624	MSTRG.13635	MSTRG.11624	MSTRG.13635
MSTRG.16635	MSTRG.4331	MSTRG.16635	MSTRG.4331
PMZ_0035464	MSTRG.2266	PMZ_0035464	MSTRG.2266
MSTRG.14422	MSTRG.10677	MSTRG.14422	MSTRG.10677
MSTRG.3115	MSTRG.11508	MSTRG.3115	MSTRG.11508
MSTRG.10175	MSTRG.3388	MSTRG.10175	MSTRG.3388
PMZ_0027844	MSTRG.2381	PMZ_0027844	MSTRG.2381
MSTRG.4887	PMZ_0028132	MSTRG.4887	PMZ_0028132
MSTRG.11751	MSTRG.18916	MSTRG.11751	MSTRG.18916
MSTRG.52	MSTRG.15036	MSTRG.52	MSTRG.15036
MSTRG.17406	MSTRG.11967	MSTRG.17406	MSTRG.11967
MSTRG.4485	MSTRG.573	MSTRG.4485	MSTRG.573
MSTRG.6762	MSTRG.4311	MSTRG.6762	MSTRG.4311
MSTRG.5911	MSTRG.14476	MSTRG.5911	MSTRG.14476
MSTRG.4173	MSTRG.12268	MSTRG.4173	MSTRG.12268
MSTRG.17846	MSTRG.12902	MSTRG.17846	MSTRG.12902
PMZ_0037530	MSTRG.12915	PMZ_0037530	MSTRG.12915
MSTRG.226	MSTRG.1011	MSTRG.226	MSTRG.1011
MSTRG.2731	MSTRG.9935	MSTRG.2731	MSTRG.9935
MSTRG.15077	MSTRG.6206	MSTRG.15077	MSTRG.6206
MSTRG.10422	MSTRG.7952	MSTRG.10422	MSTRG.7952
MSTRG.3787	MSTRG.13398	MSTRG.3787	MSTRG.13398
MSTRG.5131	MSTRG.920	MSTRG.5131	MSTRG.920
MSTRG.12383	MSTRG.8814	MSTRG.12383	MSTRG.8814
MSTRG.11999	MSTRG.3906	MSTRG.11999	MSTRG.3906
MSTRG.732	MSTRG.5488	MSTRG.732	MSTRG.5488
MSTRG.6751	MSTRG.4568	MSTRG.6751	MSTRG.4568
MSTRG.12143	MSTRG.9404	MSTRG.12143	MSTRG.9404
MSTRG.7609	MSTRG.12369	MSTRG.7609	MSTRG.12369
MSTRG.9291	MSTRG.11958	MSTRG.9291	MSTRG.11958
MSTRG.7757	MSTRG.13172	MSTRG.7757	MSTRG.13172
MSTRG.2221	MSTRG.6166	MSTRG.2221	MSTRG.6166
PMZ_0026392	PMZ_0048439	PMZ_0026392	PMZ_0048439
MSTRG.3434	MSTRG.15033	MSTRG.3434	MSTRG.15033
MSTRG.12392	MSTRG.4163	MSTRG.12392	MSTRG.4163
MSTRG.11954	MSTRG.9451	MSTRG.11954	MSTRG.9451
MSTRG.11381	MSTRG.3154	MSTRG.11381	MSTRG.3154
PMZ_0036250	PMZ_0038118	PMZ_0036250	PMZ_0038118
MSTRG.2489	MSTRG.15616	MSTRG.2489	MSTRG.15616
MSTRG.15105	MSTRG.4491	MSTRG.15105	MSTRG.4491
MSTRG.11208	MSTRG.5701	MSTRG.11208	MSTRG.5701
MSTRG.2824	MSTRG.14280	MSTRG.2824	MSTRG.14280
MSTRG.5239	MSTRG.15623	MSTRG.5239	MSTRG.15623
MSTRG.11840	MSTRG.684	MSTRG.11840	MSTRG.684
MSTRG.2493	MSTRG.5050	MSTRG.2493	MSTRG.5050
PMZ_0048576	PMZ_0026392	PMZ_0048576	PMZ_0026392
MSTRG.10423	MSTRG.7742	MSTRG.10423	MSTRG.7742
MSTRG.66	PMZ_0037168	MSTRG.66	PMZ_0037168
MSTRG.7787	MSTRG.12399	MSTRG.7787	MSTRG.12399
MSTRG.1016	MSTRG.554	MSTRG.1016	MSTRG.554
MSTRG.5477	MSTRG.736	MSTRG.5477	MSTRG.736
MSTRG.2501	MSTRG.9814	MSTRG.2501	MSTRG.9814
MSTRG.5442	MSTRG.14974	MSTRG.5442	MSTRG.14974
MSTRG.8130	MSTRG.18105	MSTRG.8130	MSTRG.18105
MSTRG.9047	MSTRG.5949	MSTRG.9047	MSTRG.5949
MSTRG.57	MSTRG.3032	MSTRG.57	MSTRG.3032
MSTRG.7700	MSTRG.5218	MSTRG.7700	MSTRG.5218
MSTRG.3497	MSTRG.10267	MSTRG.3497	MSTRG.10267
MSTRG.11892	PMZ_0028132	MSTRG.11892	PMZ_0028132
MSTRG.14924	MSTRG.7055	MSTRG.14924	MSTRG.7055
MSTRG.5107	MSTRG.9852	MSTRG.5107	MSTRG.9852
PMZ_0037168	MSTRG.11860	PMZ_0037168	MSTRG.11860
MSTRG.1159	MSTRG.204	MSTRG.1159	MSTRG.204
MSTRG.6374	MSTRG.11889	MSTRG.6374	MSTRG.11889
MSTRG.15322	MSTRG.13882	MSTRG.15322	MSTRG.13882
MSTRG.4684	MSTRG.1342	MSTRG.4684	MSTRG.1342
MSTRG.10561	MSTRG.10029	MSTRG.10561	MSTRG.10029
MSTRG.14931	MSTRG.16171	MSTRG.14931	MSTRG.16171
MSTRG.15594	MSTRG.9811	MSTRG.15594	MSTRG.9811
MSTRG.9047	MSTRG.1845	MSTRG.9047	MSTRG.1845
MSTRG.3758	MSTRG.12139	MSTRG.3758	MSTRG.12139
MSTRG.2842	MSTRG.9911	MSTRG.2842	MSTRG.9911
MSTRG.12181	MSTRG.4112	MSTRG.12181	MSTRG.4112
MSTRG.1226	MSTRG.15041	MSTRG.1226	MSTRG.15041
MSTRG.7325	MSTRG.8686	MSTRG.7325	MSTRG.8686
MSTRG.1898	MSTRG.6123	MSTRG.1898	MSTRG.6123
MSTRG.10604	MSTRG.13348	MSTRG.10604	MSTRG.13348
MSTRG.12816	MSTRG.10543	MSTRG.12816	MSTRG.10543
MSTRG.8330	MSTRG.3883	MSTRG.8330	MSTRG.3883
MSTRG.7055	MSTRG.4683	MSTRG.7055	MSTRG.4683
MSTRG.10849	MSTRG.9314	MSTRG.10849	MSTRG.9314
MSTRG.15665	MSTRG.2749	MSTRG.15665	MSTRG.2749
MSTRG.14878	MSTRG.386	MSTRG.14878	MSTRG.386
MSTRG.9320	MSTRG.10927	MSTRG.9320	MSTRG.10927
MSTRG.9771	MSTRG.2470	MSTRG.9771	MSTRG.2470
MSTRG.6666	MSTRG.7850	MSTRG.6666	MSTRG.7850
MSTRG.5207	MSTRG.14243	MSTRG.5207	MSTRG.14243
MSTRG.13453	MSTRG.10864	MSTRG.13453	MSTRG.10864
MSTRG.2043	MSTRG.8964	MSTRG.2043	MSTRG.8964
MSTRG.1319	MSTRG.7254	MSTRG.1319	MSTRG.7254
MSTRG.12285	MSTRG.16237	MSTRG.12285	MSTRG.16237
MSTRG.2354	MSTRG.14515	MSTRG.2354	MSTRG.14515
MSTRG.11120	MSTRG.6805	MSTRG.11120	MSTRG.6805
MSTRG.15159	MSTRG.8842	MSTRG.15159	MSTRG.8842
MSTRG.5199	MSTRG.2732	MSTRG.5199	MSTRG.2732
MSTRG.6136	MSTRG.13207	MSTRG.6136	MSTRG.13207
MSTRG.19205	MSTRG.18847	MSTRG.19205	MSTRG.18847
MSTRG.16140	MSTRG.856	MSTRG.16140	MSTRG.856
MSTRG.4573	MSTRG.8414	MSTRG.4573	MSTRG.8414
MSTRG.5242	MSTRG.2486	MSTRG.5242	MSTRG.2486
MSTRG.13776	MSTRG.4954	MSTRG.13776	MSTRG.4954
MSTRG.12623	MSTRG.609	MSTRG.12623	MSTRG.609
MSTRG.6129	MSTRG.9128	MSTRG.6129	MSTRG.9128
MSTRG.5116	MSTRG.10365	MSTRG.5116	MSTRG.10365
MSTRG.7993	MSTRG.5005	MSTRG.7993	MSTRG.5005
MSTRG.2650	MSTRG.9763	MSTRG.2650	MSTRG.9763
MSTRG.16137	PMZ_0014973	MSTRG.16137	PMZ_0014973
MSTRG.9664	MSTRG.5184	MSTRG.9664	MSTRG.5184
MSTRG.7381	MSTRG.8522	MSTRG.7381	MSTRG.8522
MSTRG.5582	MSTRG.10087	MSTRG.5582	MSTRG.10087
PMZ_0009405	PMZ_0048437	PMZ_0009405	PMZ_0048437
MSTRG.12576	MSTRG.7816	MSTRG.12576	MSTRG.7816
MSTRG.10944	MSTRG.3928	MSTRG.10944	MSTRG.3928
MSTRG.15076	MSTRG.84	MSTRG.15076	MSTRG.84
MSTRG.12285	MSTRG.7449	MSTRG.12285	MSTRG.7449
MSTRG.7394	MSTRG.1282	MSTRG.7394	MSTRG.1282
MSTRG.3552	MSTRG.13052	MSTRG.3552	MSTRG.13052
MSTRG.6596	PMZ_0041566	MSTRG.6596	PMZ_0041566
MSTRG.3710	MSTRG.8307	MSTRG.3710	MSTRG.8307
MSTRG.11635	MSTRG.13650	MSTRG.11635	MSTRG.13650
MSTRG.5014	MSTRG.8026	MSTRG.5014	MSTRG.8026
MSTRG.6381	MSTRG.1009	MSTRG.6381	MSTRG.1009
MSTRG.386	MSTRG.15729	MSTRG.386	MSTRG.15729
MSTRG.2152	MSTRG.10694	MSTRG.2152	MSTRG.10694
MSTRG.9104	PMZ_0040633	MSTRG.9104	PMZ_0040633
PMZ_0038282	MSTRG.2313	PMZ_0038282	MSTRG.2313
MSTRG.2300	MSTRG.5938	MSTRG.2300	MSTRG.5938
PMZ_0048462	PMZ_0048593	PMZ_0048462	PMZ_0048593
MSTRG.5063	MSTRG.9827	MSTRG.5063	MSTRG.9827
MSTRG.1738	MSTRG.9168	MSTRG.1738	MSTRG.9168
MSTRG.3758	MSTRG.9221	MSTRG.3758	MSTRG.9221
PMZ_0041183	PMZ_0041783	PMZ_0041183	PMZ_0041783
MSTRG.5664	MSTRG.6485	MSTRG.5664	MSTRG.6485
MSTRG.12782	MSTRG.4913	MSTRG.12782	MSTRG.4913
PMZ_0048462	PMZ_0048599	PMZ_0048462	PMZ_0048599
MSTRG.4891	MSTRG.12808	MSTRG.4891	MSTRG.12808
MSTRG.6520	MSTRG.5831	MSTRG.6520	MSTRG.5831
MSTRG.2966	MSTRG.11466	MSTRG.2966	MSTRG.11466
MSTRG.2070	MSTRG.1584	MSTRG.2070	MSTRG.1584
MSTRG.1215	MSTRG.7426	MSTRG.1215	MSTRG.7426
MSTRG.13544	MSTRG.11659	MSTRG.13544	MSTRG.11659
MSTRG.13842	MSTRG.7858	MSTRG.13842	MSTRG.7858
MSTRG.16635	MSTRG.4559	MSTRG.16635	MSTRG.4559
MSTRG.9462	MSTRG.13453	MSTRG.9462	MSTRG.13453
MSTRG.12016	MSTRG.3713	MSTRG.12016	MSTRG.3713
MSTRG.6758	MSTRG.1145	MSTRG.6758	MSTRG.1145
PMZ_0048463	PMZ_0048628	PMZ_0048463	PMZ_0048628
MSTRG.18865	MSTRG.8235	MSTRG.18865	MSTRG.8235
MSTRG.1982	MSTRG.14419	MSTRG.1982	MSTRG.14419
MSTRG.2981	MSTRG.11358	MSTRG.2981	MSTRG.11358
MSTRG.2167	MSTRG.6056	MSTRG.2167	MSTRG.6056
MSTRG.10621	MSTRG.17871	MSTRG.10621	MSTRG.17871
MSTRG.5589	MSTRG.15084	MSTRG.5589	MSTRG.15084
MSTRG.10514	MSTRG.8126	MSTRG.10514	MSTRG.8126
PMZ_0037544	PMZ_0030957	PMZ_0037544	PMZ_0030957
MSTRG.13392	MSTRG.3778	MSTRG.13392	MSTRG.3778
MSTRG.9303	MSTRG.8295	MSTRG.9303	MSTRG.8295
PMZ_0043732	MSTRG.11823	PMZ_0043732	MSTRG.11823
MSTRG.1637	MSTRG.5998	MSTRG.1637	MSTRG.5998
MSTRG.2475	MSTRG.9852	MSTRG.2475	MSTRG.9852
MSTRG.4364	MSTRG.1250	MSTRG.4364	MSTRG.1250
MSTRG.9005	MSTRG.10545	MSTRG.9005	MSTRG.10545
MSTRG.904	MSTRG.5336	MSTRG.904	MSTRG.5336
MSTRG.13382	MSTRG.3841	MSTRG.13382	MSTRG.3841
MSTRG.2798	MSTRG.18526	MSTRG.2798	MSTRG.18526
MSTRG.1844	MSTRG.2004	MSTRG.1844	MSTRG.2004
PMZ_0043206	MSTRG.2619	PMZ_0043206	MSTRG.2619
MSTRG.1652	MSTRG.6038	MSTRG.1652	MSTRG.6038
MSTRG.5390	MSTRG.820	MSTRG.5390	MSTRG.820
MSTRG.1615	MSTRG.2371	MSTRG.1615	MSTRG.2371
MSTRG.6923	MSTRG.11272	MSTRG.6923	MSTRG.11272
MSTRG.12285	MSTRG.13769	MSTRG.12285	MSTRG.13769
MSTRG.15569	MSTRG.2841	MSTRG.15569	MSTRG.2841
MSTRG.12397	MSTRG.8761	MSTRG.12397	MSTRG.8761
MSTRG.4082	MSTRG.7587	MSTRG.4082	MSTRG.7587
MSTRG.3313	MSTRG.13005	MSTRG.3313	MSTRG.13005
MSTRG.8769	MSTRG.15196	MSTRG.8769	MSTRG.15196
MSTRG.13205	MSTRG.12427	MSTRG.13205	MSTRG.12427
MSTRG.8791	MSTRG.19074	MSTRG.8791	MSTRG.19074
MSTRG.7969	MSTRG.12682	MSTRG.7969	MSTRG.12682
PMZ_0033181	PMZ_0018878	PMZ_0033181	PMZ_0018878
MSTRG.15512	MSTRG.5050	MSTRG.15512	MSTRG.5050
MSTRG.11127	MSTRG.1466	MSTRG.11127	MSTRG.1466
MSTRG.6751	MSTRG.4609	MSTRG.6751	MSTRG.4609
MSTRG.682	MSTRG.11832	MSTRG.682	MSTRG.11832
MSTRG.5156	MSTRG.15616	MSTRG.5156	MSTRG.15616
MSTRG.7012	MSTRG.3254	MSTRG.7012	MSTRG.3254
MSTRG.3199	MSTRG.3810	MSTRG.3199	MSTRG.3810
MSTRG.6559	PMZ_0041505	MSTRG.6559	PMZ_0041505
MSTRG.6752	MSTRG.4523	MSTRG.6752	MSTRG.4523
MSTRG.1618	MSTRG.2372	MSTRG.1618	MSTRG.2372
MSTRG.11636	MSTRG.13650	MSTRG.11636	MSTRG.13650
MSTRG.6518	MSTRG.5826	MSTRG.6518	MSTRG.5826
MSTRG.9415	MSTRG.8351	MSTRG.9415	MSTRG.8351
MSTRG.4797	PMZ_0020732	MSTRG.4797	PMZ_0020732
MSTRG.17846	MSTRG.15323	MSTRG.17846	MSTRG.15323
MSTRG.6109	PMZ_0043487	MSTRG.6109	PMZ_0043487
PMZ_0000854	PMZ_0026392	PMZ_0000854	PMZ_0026392
MSTRG.5917	MSTRG.2147	MSTRG.5917	MSTRG.2147
MSTRG.11820	MSTRG.17432	MSTRG.11820	MSTRG.17432
MSTRG.12577	MSTRG.13267	MSTRG.12577	MSTRG.13267
MSTRG.10797	MSTRG.4482	MSTRG.10797	MSTRG.4482
MSTRG.10830	MSTRG.3822	MSTRG.10830	MSTRG.3822
MSTRG.2540	PMZ_0015901	MSTRG.2540	PMZ_0015901
MSTRG.538	MSTRG.6329	MSTRG.538	MSTRG.6329
MSTRG.2619	PMZ_0045547	MSTRG.2619	PMZ_0045547
MSTRG.17758	MSTRG.9540	MSTRG.17758	MSTRG.9540
MSTRG.4572	MSTRG.1525	MSTRG.4572	MSTRG.1525
MSTRG.9827	MSTRG.15589	MSTRG.9827	MSTRG.15589
MSTRG.8827	MSTRG.16271	MSTRG.8827	MSTRG.16271
MSTRG.14855	MSTRG.5517	MSTRG.14855	MSTRG.5517
MSTRG.16237	MSTRG.7449	MSTRG.16237	MSTRG.7449
MSTRG.1743	MSTRG.10614	MSTRG.1743	MSTRG.10614
MSTRG.7869	MSTRG.12554	MSTRG.7869	MSTRG.12554
PMZ_0026392	PMZ_0048651	PMZ_0026392	PMZ_0048651
MSTRG.8372	MSTRG.9295	MSTRG.8372	MSTRG.9295
MSTRG.8132	MSTRG.10506	MSTRG.8132	MSTRG.10506
MSTRG.15512	MSTRG.2493	MSTRG.15512	MSTRG.2493
MSTRG.7501	MSTRG.4158	MSTRG.7501	MSTRG.4158
MSTRG.6352	MSTRG.15016	MSTRG.6352	MSTRG.15016
PMZ_0027971	MSTRG.3498	PMZ_0027971	MSTRG.3498
MSTRG.2149	MSTRG.6005	MSTRG.2149	MSTRG.6005
MSTRG.10710	MSTRG.17879	MSTRG.10710	MSTRG.17879
MSTRG.9047	MSTRG.2001	MSTRG.9047	MSTRG.2001
MSTRG.2881	MSTRG.18300	MSTRG.2881	MSTRG.18300
MSTRG.5368	MSTRG.956	MSTRG.5368	MSTRG.956
MSTRG.1880	MSTRG.6031	MSTRG.1880	MSTRG.6031
MSTRG.1986	MSTRG.1869	MSTRG.1986	MSTRG.1869
MSTRG.6573	MSTRG.8146	MSTRG.6573	MSTRG.8146
MSTRG.18747	MSTRG.3198	MSTRG.18747	MSTRG.3198
MSTRG.8959	MSTRG.10716	MSTRG.8959	MSTRG.10716
MSTRG.5850	MSTRG.6560	MSTRG.5850	MSTRG.6560
PMZ_0028359	MSTRG.164	PMZ_0028359	MSTRG.164
MSTRG.14481	MSTRG.1889	MSTRG.14481	MSTRG.1889
MSTRG.12496	MSTRG.7762	MSTRG.12496	MSTRG.7762
MSTRG.13677	MSTRG.11677	MSTRG.13677	MSTRG.11677
MSTRG.6397	MSTRG.215	MSTRG.6397	MSTRG.215
MSTRG.14484	MSTRG.6123	MSTRG.14484	MSTRG.6123
MSTRG.6570	MSTRG.5672	MSTRG.6570	MSTRG.5672
MSTRG.5071	PMZ_0043265	MSTRG.5071	PMZ_0043265
MSTRG.1525	MSTRG.11188	MSTRG.1525	MSTRG.11188
PMZ_0039043	PMZ_0029181	PMZ_0039043	PMZ_0029181
MSTRG.8025	MSTRG.12790	MSTRG.8025	MSTRG.12790
MSTRG.5198	MSTRG.2700	MSTRG.5198	MSTRG.2700
MSTRG.2221	MSTRG.8999	MSTRG.2221	MSTRG.8999
PMZ_0032319	PMZ_0031492	PMZ_0032319	PMZ_0031492
MSTRG.7647	MSTRG.12175	MSTRG.7647	MSTRG.12175
MSTRG.11640	MSTRG.13671	MSTRG.11640	MSTRG.13671
MSTRG.4887	MSTRG.14846	MSTRG.4887	MSTRG.14846
MSTRG.5952	MSTRG.2042	MSTRG.5952	MSTRG.2042
