Ohno1	Ohno2	Symbol1	Symbol2
ENSG00000105438	ENSG00000100196	KDELR1	KDELR3
ENSG00000185352	ENSG00000136720	HS6ST3	HS6ST1
ENSG00000170604	ENSG00000168264	IRF2BP1	IRF2BP2
ENSG00000140015	ENSG00000143473	KCNH5	KCNH1
ENSG00000286522	ENSG00000168148	H3C2	H3-4
ENSG00000215474	ENSG00000188779	SKOR2	SKOR1
ENSG00000159199	ENSG00000154518	ATP5MC1	ATP5MC3
ENSG00000153246	ENSG00000260314	PLA2R1	MRC1
ENSG00000204304	ENSG00000185630	PBX2	PBX1
ENSG00000164440	ENSG00000086712	TXLNB	TXLNG
ENSG00000163032	ENSG00000104490	VSNL1	NCALD
ENSG00000067113	ENSG00000162407	PLPP1	PLPP3
ENSG00000162267	ENSG00000145198	ITIH3	VWA5B2
ENSG00000147912	ENSG00000138081	FBXO10	FBXO11
ENSG00000076513	ENSG00000172932	ANKRD13A	ANKRD13D
ENSG00000167657	ENSG00000035664	DAPK3	DAPK2
ENSG00000109458	ENSG00000033327	GAB1	GAB2
ENSG00000108509	ENSG00000171735	CAMTA2	CAMTA1
ENSG00000133710	ENSG00000163430	SPINK5	FSTL1
ENSG00000159023	ENSG00000088367	EPB41	EPB41L1
ENSG00000147526	ENSG00000013810	TACC1	TACC3
ENSG00000189060	ENSG00000187166	H1-0	H1-7
ENSG00000114923	ENSG00000164889	SLC4A3	SLC4A2
ENSG00000160691	ENSG00000148082	SHC1	SHC3
ENSG00000104892	ENSG00000137171	KLC3	KLC4
ENSG00000118971	ENSG00000110092	CCND2	CCND1
ENSG00000272031	ENSG00000189127	ANKRD34A	ANKRD34B
ENSG00000108375	ENSG00000183579	RNF43	ZNRF3
ENSG00000253953	ENSG00000136099	PCDHGB4	PCDH8
ENSG00000046653	ENSG00000150625	GPM6B	GPM6A
ENSG00000122756	ENSG00000113494	CNTFR	PRLR
ENSG00000173530	ENSG00000157873	TNFRSF10D	TNFRSF14
ENSG00000163630	ENSG00000102003	SYNPR	SYP
ENSG00000187486	ENSG00000121361	KCNJ11	KCNJ8
ENSG00000100097	ENSG00000105205	LGALS1	CLC
ENSG00000167461	ENSG00000143545	RAB8A	RAB13
ENSG00000119950	ENSG00000123933	MXI1	MXD4
ENSG00000069020	ENSG00000086015	MAST4	MAST2
ENSG00000064763	ENSG00000197601	FAR2	FAR1
ENSG00000120738	ENSG00000122877	EGR1	EGR2
ENSG00000127824	ENSG00000167552	TUBA4A	TUBA1A
ENSG00000196220	ENSG00000196369	SRGAP3	SRGAP2B
ENSG00000186329	ENSG00000156738	TMEM212	MS4A1
ENSG00000137648	ENSG00000258223	TMPRSS4	PRSS58
ENSG00000075618	ENSG00000186765	FSCN1	FSCN2
ENSG00000100034	ENSG00000175175	PPM1F	PPM1E
ENSG00000132671	ENSG00000125510	SSTR4	OPRL1
ENSG00000063660	ENSG00000076716	GPC1	GPC4
ENSG00000159459	ENSG00000024048	UBR1	UBR2
ENSG00000183145	ENSG00000147223	RIPPLY3	RIPPLY1
ENSG00000077616	ENSG00000177694	NAALAD2	NAALADL2
ENSG00000182566	ENSG00000111729	CLEC4G	CLEC4A
ENSG00000135926	ENSG00000178719	TMBIM1	GRINA
ENSG00000102239	ENSG00000151617	BRS3	EDNRA
ENSG00000172349	ENSG00000133401	IL16	PDZD2
ENSG00000188649	ENSG00000048342	CC2D2B	CC2D2A
ENSG00000132970	ENSG00000158195	WASF3	WASF2
ENSG00000177693	ENSG00000196266	OR4F4	OR10J3
ENSG00000110427	ENSG00000122778	KIAA1549L	KIAA1549
ENSG00000104938	ENSG00000166527	CLEC4M	CLEC4D
ENSG00000106554	ENSG00000159685	CHCHD3	CHCHD6
ENSG00000173530	ENSG00000049249	TNFRSF10D	TNFRSF9
ENSG00000132429	ENSG00000121577	POPDC3	POPDC2
ENSG00000072315	ENSG00000144935	TRPC5	TRPC1
ENSG00000166391	ENSG00000124003	MOGAT2	MOGAT1
ENSG00000198089	ENSG00000163617	SFI1	CCDC191
ENSG00000162714	ENSG00000166261	ZNF496	ZNF202
ENSG00000167535	ENSG00000165995	CACNB3	CACNB2
ENSG00000131080	ENSG00000135960	EDA2R	EDAR
ENSG00000082146	ENSG00000266173	STRADB	STRADA
ENSG00000103227	ENSG00000100258	LMF1	LMF2
ENSG00000113658	ENSG00000170365	SMAD5	SMAD1
ENSG00000131779	ENSG00000166821	PEX11B	PEX11A
ENSG00000174574	ENSG00000135334	AKIRIN1	AKIRIN2
ENSG00000250067	ENSG00000163382	YJEFN3	NAXE
ENSG00000139722	ENSG00000176428	VPS37B	VPS37D
ENSG00000022355	ENSG00000186297	GABRA1	GABRA5
ENSG00000095303	ENSG00000073756	PTGS1	PTGS2
ENSG00000022355	ENSG00000151834	GABRA1	GABRA2
ENSG00000116983	ENSG00000112599	HPCAL4	GUCA1B
ENSG00000105855	ENSG00000132470	ITGB8	ITGB4
ENSG00000135932	ENSG00000102547	CAB39	CAB39L
ENSG00000187556	ENSG00000188613	NANOS3	NANOS1
ENSG00000159714	ENSG00000206077	ZDHHC1	ZDHHC11B
ENSG00000156171	ENSG00000136048	DRAM2	DRAM1
ENSG00000169208	ENSG00000187701	OR10G3	OR2T27
ENSG00000117971	ENSG00000160716	CHRNB4	CHRNB2
ENSG00000185002	ENSG00000196460	RFX6	RFX8
ENSG00000289604	ENSG00000154305	CTAGE8	MIA3
ENSG00000121741	ENSG00000146463	ZMYM2	ZMYM4
ENSG00000182578	ENSG00000157404	CSF1R	KIT
ENSG00000113555	ENSG00000118946	PCDH12	PCDH17
ENSG00000183337	ENSG00000085185	BCOR	BCORL1
ENSG00000125879	ENSG00000271321	OTOR	CTAGE6
ENSG00000172320	ENSG00000241128	OR5A1	OR14A2
ENSG00000089723	ENSG00000167770	OTUB2	OTUB1
ENSG00000173714	ENSG00000127578	WFIKKN2	WFIKKN1
ENSG00000099617	ENSG00000143590	EFNA2	EFNA3
ENSG00000109046	ENSG00000176871	WSB1	WSB2
ENSG00000150394	ENSG00000040731	CDH8	CDH10
ENSG00000117643	ENSG00000111885	MAN1C1	MAN1A1
ENSG00000126456	ENSG00000213928	IRF3	IRF9
ENSG00000125409	ENSG00000153060	TEKT3	TEKT5
ENSG00000157551	ENSG00000115474	KCNJ15	KCNJ13
ENSG00000156127	ENSG00000123685	BATF	BATF3
ENSG00000171954	ENSG00000162365	CYP4F22	CYP4A22
ENSG00000163687	ENSG00000013563	DNASE1L3	DNASE1L1
ENSG00000156515	ENSG00000106633	HK1	GCK
ENSG00000135472	ENSG00000178719	FAIM2	GRINA
ENSG00000168993	ENSG00000213578	CPLX1	CPLX3
ENSG00000258223	ENSG00000167748	PRSS58	KLK1
ENSG00000141756	ENSG00000122642	FKBP10	FKBP9
ENSG00000101336	ENSG00000010810	HCK	FYN
ENSG00000105662	ENSG00000160741	CRTC1	CRTC2
ENSG00000019186	ENSG00000186684	CYP24A1	CYP27C1
ENSG00000165322	ENSG00000123329	ARHGAP12	ARHGAP9
ENSG00000112038	ENSG00000125522	OPRM1	NPBWR2
ENSG00000025434	ENSG00000131408	NR1H3	NR1H2
ENSG00000084764	ENSG00000101367	MAPRE3	MAPRE1
ENSG00000122574	ENSG00000171475	WIPF3	WIPF2
ENSG00000141644	ENSG00000196589	MBD1	MBD3L2B
ENSG00000105289	ENSG00000285130	TJP3	ENSG00000285130
ENSG00000101276	ENSG00000185803	SLC52A3	SLC52A2
ENSG00000119772	ENSG00000142182	DNMT3A	DNMT3L
ENSG00000211452	ENSG00000197406	DIO1	DIO3
ENSG00000173960	ENSG00000215114	UBXN2A	UBXN2B
ENSG00000109189	ENSG00000152484	USP46	USP12
ENSG00000074219	ENSG00000197905	TEAD2	TEAD4
ENSG00000125879	ENSG00000289604	OTOR	CTAGE8
ENSG00000196460	ENSG00000132005	RFX8	RFX1
ENSG00000128709	ENSG00000180806	HOXD9	HOXC9
ENSG00000139645	ENSG00000206560	ANKRD52	ANKRD28
ENSG00000099308	ENSG00000069020	MAST3	MAST4
ENSG00000088367	ENSG00000082397	EPB41L1	EPB41L3
ENSG00000136842	ENSG00000138594	TMOD1	TMOD3
ENSG00000072110	ENSG00000130402	ACTN1	ACTN4
ENSG00000186529	ENSG00000162365	CYP4F3	CYP4A22
ENSG00000101115	ENSG00000103449	SALL4	SALL1
ENSG00000165410	ENSG00000172757	CFL2	CFL1
ENSG00000178372	ENSG00000172421	CALML5	EFCAB3
ENSG00000185482	ENSG00000141750	STAC3	STAC2
ENSG00000270882	ENSG00000278705	H4C14	H4C2
ENSG00000182010	ENSG00000114993	RTKN2	RTKN
ENSG00000132938	ENSG00000198624	MTUS2	CCDC69
ENSG00000129910	ENSG00000179242	CDH15	CDH4
ENSG00000177885	ENSG00000154016	GRB2	GRAP
ENSG00000110080	ENSG00000126091	ST3GAL4	ST3GAL3
ENSG00000205076	ENSG00000131981	LGALS7	LGALS3
ENSG00000173531	ENSG00000019991	MST1	HGF
ENSG00000148734	ENSG00000056291	NPFFR1	NPFFR2
ENSG00000090674	ENSG00000055732	MCOLN1	MCOLN3
ENSG00000104093	ENSG00000172869	DMXL2	DMXL1
ENSG00000132744	ENSG00000108381	ACY3	ASPA
ENSG00000166889	ENSG00000229474	PATL1	PATL2
ENSG00000125879	ENSG00000212710	OTOR	CTAGE1
ENSG00000103034	ENSG00000101079	NDRG4	NDRG3
ENSG00000156642	ENSG00000172270	NPTN	BSG
ENSG00000064687	ENSG00000198691	ABCA7	ABCA4
ENSG00000109062	ENSG00000065054	NHERF1	NHERF2
ENSG00000019144	ENSG00000144824	PHLDB1	PHLDB2
ENSG00000177693	ENSG00000254466	OR4F4	OR4D10
ENSG00000070961	ENSG00000157087	ATP2B1	ATP2B2
ENSG00000076067	ENSG00000153250	RBMS2	RBMS1
ENSG00000164175	ENSG00000022567	SLC45A2	SLC45A4
ENSG00000188338	ENSG00000134294	SLC38A3	SLC38A2
ENSG00000159184	ENSG00000128714	HOXB13	HOXD13
ENSG00000102349	ENSG00000118922	KLF8	KLF12
ENSG00000158865	ENSG00000154025	SLC5A11	SLC5A10
ENSG00000181163	ENSG00000107833	NPM1	NPM3
ENSG00000047346	ENSG00000005238	ATOSA	ATOSB
ENSG00000169836	ENSG00000075073	TACR3	TACR2
ENSG00000104290	ENSG00000155760	FZD3	FZD7
ENSG00000123243	ENSG00000055957	ITIH5	ITIH1
ENSG00000173898	ENSG00000070182	SPTBN2	SPTB
ENSG00000130559	ENSG00000076826	CAMSAP1	CAMSAP3
ENSG00000101255	ENSG00000071575	TRIB3	TRIB2
ENSG00000142408	ENSG00000075461	CACNG8	CACNG4
ENSG00000138032	ENSG00000100614	PPM1B	PPM1A
ENSG00000014216	ENSG00000162949	CAPN1	CAPN13
ENSG00000240764	ENSG00000136099	PCDHGC5	PCDH8
ENSG00000164300	ENSG00000184716	SERINC5	SERINC4
ENSG00000013588	ENSG00000167191	GPRC5A	GPRC5B
ENSG00000132842	ENSG00000103723	AP3B1	AP3B2
ENSG00000141655	ENSG00000049249	TNFRSF11A	TNFRSF9
ENSG00000174502	ENSG00000145217	SLC26A9	SLC26A1
ENSG00000196411	ENSG00000044524	EPHB4	EPHA3
ENSG00000085788	ENSG00000107651	DDHD2	SEC23IP
ENSG00000088833	ENSG00000173960	NSFL1C	UBXN2A
ENSG00000112462	ENSG00000197403	OR12D3	OR6N1
ENSG00000078053	ENSG00000110934	AMPH	BIN2
ENSG00000123307	ENSG00000164600	NEUROD4	NEUROD6
ENSG00000140830	ENSG00000141759	TXNL4B	TXNL4A
ENSG00000106123	ENSG00000196411	EPHB6	EPHB4
ENSG00000076356	ENSG00000114554	PLXNA2	PLXNA1
ENSG00000124198	ENSG00000066777	ARFGEF2	ARFGEF1
ENSG00000036828	ENSG00000173662	CASR	TAS1R1
ENSG00000044524	ENSG00000133216	EPHA3	EPHB2
ENSG00000224389	ENSG00000106804	C4B	C5
ENSG00000072062	ENSG00000142875	PRKACA	PRKACB
ENSG00000112640	ENSG00000066027	PPP2R5D	PPP2R5A
ENSG00000173673	ENSG00000114315	HES3	HES1
ENSG00000156873	ENSG00000164776	PHKG2	PHKG1
ENSG00000108001	ENSG00000221818	EBF3	EBF2
ENSG00000164398	ENSG00000151726	ACSL6	ACSL1
ENSG00000135144	ENSG00000091073	DTX1	DTX2
ENSG00000284321	ENSG00000207598	MIR124-1	MIR124-3
ENSG00000149639	ENSG00000214338	SOGA1	SOGA3
ENSG00000160808	ENSG00000168530	MYL3	MYL1
ENSG00000175161	ENSG00000182985	CADM2	CADM1
ENSG00000183476	ENSG00000027869	SH2D7	SH2D2A
ENSG00000153789	ENSG00000188343	CIBAR2	CIBAR1
ENSG00000164588	ENSG00000143630	HCN1	HCN3
ENSG00000166105	ENSG00000163521	GLB1L3	GLB1L
ENSG00000206172	ENSG00000161544	HBA1	CYGB
ENSG00000128487	ENSG00000100014	SPECC1	SPECC1L
ENSG00000186009	ENSG00000101892	ATP4B	ATP1B4
ENSG00000167157	ENSG00000116132	PRRX2	PRRX1
ENSG00000205832	ENSG00000129646	C16orf96	QRICH2
ENSG00000185633	ENSG00000189043	NDUFA4L2	NDUFA4
ENSG00000186174	ENSG00000116128	BCL9L	BCL9
ENSG00000276547	ENSG00000118946	PCDHGB5	PCDH17
ENSG00000057252	ENSG00000167780	SOAT1	SOAT2
ENSG00000144118	ENSG00000006451	RALB	RALA
ENSG00000089006	ENSG00000172803	SNX5	SNX32
ENSG00000125735	ENSG00000181634	TNFSF14	TNFSF15
ENSG00000135097	ENSG00000153944	MSI1	MSI2
ENSG00000069849	ENSG00000101892	ATP1B3	ATP1B4
ENSG00000111305	ENSG00000169181	GSG1	GSG1L
ENSG00000124171	ENSG00000102981	PARD6B	PARD6A
ENSG00000073910	ENSG00000075539	FRY	FRYL
ENSG00000106302	ENSG00000186792	HYAL4	HYAL3
ENSG00000141480	ENSG00000130561	ARRB2	SAG
ENSG00000187815	ENSG00000175691	ZFP69	ZNF77
ENSG00000169855	ENSG00000154134	ROBO1	ROBO3
ENSG00000242173	ENSG00000141522	ARHGDIG	ARHGDIA
ENSG00000178934	ENSG00000131981	LGALS7B	LGALS3
ENSG00000143341	ENSG00000148357	HMCN1	HMCN2
ENSG00000241360	ENSG00000184207	PDXP	PGP
ENSG00000145242	ENSG00000196411	EPHA5	EPHB4
ENSG00000141738	ENSG00000115290	GRB7	GRB14
ENSG00000180817	ENSG00000138777	PPA1	PPA2
ENSG00000107331	ENSG00000165029	ABCA2	ABCA1
ENSG00000162714	ENSG00000171606	ZNF496	ZNF274
ENSG00000087510	ENSG00000116819	TFAP2C	TFAP2E
ENSG00000170166	ENSG00000198353	HOXD4	HOXC4
ENSG00000137960	ENSG00000123159	GIPC2	GIPC1
ENSG00000122299	ENSG00000100403	ZC3H7A	ZC3H7B
ENSG00000145779	ENSG00000163154	TNFAIP8	TNFAIP8L2
ENSG00000105507	ENSG00000143933	CABP5	CALM2
ENSG00000130827	ENSG00000076356	PLXNA3	PLXNA2
ENSG00000069849	ENSG00000129244	ATP1B3	ATP1B2
ENSG00000133055	ENSG00000196091	MYBPH	MYBPC1
ENSG00000074803	ENSG00000064651	SLC12A1	SLC12A2
ENSG00000164506	ENSG00000145087	STXBP5	STXBP5L
ENSG00000143878	ENSG00000155366	RHOB	RHOC
ENSG00000101336	ENSG00000254087	HCK	LYN
ENSG00000175183	ENSG00000129170	CSRP2	CSRP3
ENSG00000176136	ENSG00000124089	MC5R	MC3R
ENSG00000165409	ENSG00000138039	TSHR	LHCGR
ENSG00000126247	ENSG00000137225	CAPNS1	CAPN11
ENSG00000213928	ENSG00000125347	IRF9	IRF1
ENSG00000189375	ENSG00000275954	TBC1D28	TBC1D3F
ENSG00000090659	ENSG00000205846	CD209	CLEC6A
ENSG00000150093	ENSG00000160255	ITGB1	ITGB2
ENSG00000021645	ENSG00000179915	NRXN3	NRXN1
ENSG00000117114	ENSG00000072071	ADGRL2	ADGRL1
ENSG00000114353	ENSG00000127955	GNAI2	GNAI1
ENSG00000241839	ENSG00000023902	PLEKHO2	PLEKHO1
ENSG00000025434	ENSG00000143257	NR1H3	NR1I3
ENSG00000156395	ENSG00000184985	SORCS3	SORCS2
ENSG00000185615	ENSG00000185624	PDIA2	P4HB
ENSG00000065717	ENSG00000140332	TLE2	TLE3
ENSG00000186329	ENSG00000166926	TMEM212	MS4A6E
ENSG00000198756	ENSG00000167123	COLGALT2	CERCAM
ENSG00000154227	ENSG00000139624	CERS3	CERS5
ENSG00000164985	ENSG00000143321	PSIP1	HDGF
ENSG00000159023	ENSG00000079819	EPB41	EPB41L2
ENSG00000143127	ENSG00000140678	ITGA10	ITGAX
ENSG00000135577	ENSG00000126010	NMBR	GRPR
ENSG00000166272	ENSG00000239779	WBP1L	WBP1
ENSG00000135960	ENSG00000127863	EDAR	TNFRSF19
ENSG00000099337	ENSG00000135750	KCNK6	KCNK1
ENSG00000207960	ENSG00000207647	MIR153-2	MIR153-1
ENSG00000118007	ENSG00000101972	STAG1	STAG2
ENSG00000127831	ENSG00000136059	VIL1	VILL
ENSG00000228075	ENSG00000038219	BOD1L2	BOD1L1
ENSG00000131037	ENSG00000177106	EPS8L1	EPS8L2
ENSG00000115758	ENSG00000142920	ODC1	AZIN2
ENSG00000189375	ENSG00000274611	TBC1D28	TBC1D3
ENSG00000188338	ENSG00000111371	SLC38A3	SLC38A1
ENSG00000136944	ENSG00000162761	LMX1B	LMX1A
ENSG00000003137	ENSG00000187553	CYP26B1	CYP26C1
ENSG00000134595	ENSG00000182968	SOX3	SOX1
ENSG00000166900	ENSG00000106089	STX3	STX1A
ENSG00000198483	ENSG00000089847	ANKRD35	ANKRD24
ENSG00000168026	ENSG00000123607	TTC21A	TTC21B
ENSG00000236761	ENSG00000164299	CTAGE9	SPZ1
ENSG00000162438	ENSG00000168925	CTRC	CTRB1
ENSG00000075884	ENSG00000159314	ARHGAP15	ARHGAP27
ENSG00000167977	ENSG00000180901	KCTD5	KCTD2
ENSG00000172057	ENSG00000123353	ORMDL3	ORMDL2
ENSG00000170456	ENSG00000184014	DENND5B	DENND5A
ENSG00000077254	ENSG00000136878	USP33	USP20
ENSG00000069399	ENSG00000188877	BCL3	POTEA
ENSG00000105443	ENSG00000008256	CYTH2	CYTH3
ENSG00000183856	ENSG00000140575	IQGAP3	IQGAP1
ENSG00000134287	ENSG00000143761	ARF3	ARF1
ENSG00000189152	ENSG00000100351	GRAPL	GRAP2
ENSG00000135503	ENSG00000123612	ACVR1B	ACVR1C
ENSG00000205076	ENSG00000116977	LGALS7	LGALS8
ENSG00000104824	ENSG00000143889	HNRNPL	HNRNPLL
ENSG00000120328	ENSG00000189184	PCDHB12	PCDH18
ENSG00000173535	ENSG00000157873	TNFRSF10C	TNFRSF14
ENSG00000132321	ENSG00000278685	IQCA1	IQCA1L
ENSG00000172803	ENSG00000129515	SNX32	SNX6
ENSG00000008256	ENSG00000108669	CYTH3	CYTH1
ENSG00000126218	ENSG00000101981	F10	F9
ENSG00000166900	ENSG00000099365	STX3	STX1B
ENSG00000172733	ENSG00000146676	PURG	PURB
ENSG00000197416	ENSG00000143320	FABP12	CRABP2
ENSG00000166822	ENSG00000205269	TMEM170A	TMEM170B
ENSG00000167800	ENSG00000092607	TBX10	TBX15
ENSG00000134242	ENSG00000072135	PTPN22	PTPN18
ENSG00000086205	ENSG00000072274	FOLH1	TFRC
ENSG00000268089	ENSG00000146276	GABRQ	GABRR1
ENSG00000090905	ENSG00000078687	TNRC6A	TNRC6C
ENSG00000139626	ENSG00000082781	ITGB7	ITGB5
ENSG00000070371	ENSG00000162994	CLTCL1	CLHC1
ENSG00000169439	ENSG00000124145	SDC2	SDC4
ENSG00000132938	ENSG00000129422	MTUS2	MTUS1
ENSG00000154227	ENSG00000172292	CERS3	CERS6
ENSG00000162105	ENSG00000161681	SHANK2	SHANK1
ENSG00000110841	ENSG00000166387	PPFIBP1	PPFIBP2
ENSG00000065491	ENSG00000054611	TBC1D22B	TBC1D22A
ENSG00000184349	ENSG00000143590	EFNA5	EFNA3
ENSG00000211448	ENSG00000211452	DIO2	DIO1
ENSG00000154928	ENSG00000183317	EPHB1	EPHA10
ENSG00000111860	ENSG00000130695	CEP85L	CEP85
ENSG00000085831	ENSG00000155158	TTC39A	TTC39B
ENSG00000176246	ENSG00000166884	OR4L1	OR4D6
ENSG00000116584	ENSG00000170776	ARHGEF2	AKAP13
ENSG00000185187	ENSG00000115602	SIGIRR	IL1RL1
ENSG00000108813	ENSG00000144355	DLX4	DLX1
ENSG00000205143	ENSG00000179361	ARID3C	ARID3B
ENSG00000122877	ENSG00000179388	EGR2	EGR3
ENSG00000146904	ENSG00000182580	EPHA1	EPHB3
ENSG00000170289	ENSG00000070729	CNGB3	CNGB1
ENSG00000136816	ENSG00000186283	TOR1B	TOR3A
ENSG00000198668	ENSG00000143933	CALM1	CALM2
ENSG00000151067	ENSG00000081248	CACNA1C	CACNA1S
ENSG00000103534	ENSG00000167608	TMC5	TMC4
ENSG00000170234	ENSG00000088305	PWWP2A	DNMT3B
ENSG00000174145	ENSG00000127837	NWD2	AAMP
ENSG00000011258	ENSG00000100395	MBTD1	L3MBTL2
ENSG00000197063	ENSG00000185022	MAFG	MAFF
ENSG00000033867	ENSG00000050438	SLC4A7	SLC4A8
ENSG00000176095	ENSG00000161896	IP6K1	IP6K3
ENSG00000136573	ENSG00000010810	BLK	FYN
ENSG00000129354	ENSG00000072958	AP1M2	AP1M1
ENSG00000110975	ENSG00000170743	SYT10	SYT9
ENSG00000141655	ENSG00000120949	TNFRSF11A	TNFRSF8
ENSG00000163833	ENSG00000118496	FBXO40	FBXO30
ENSG00000014216	ENSG00000256812	CAPN1	CAPNS2
ENSG00000150867	ENSG00000276293	PIP4K2A	PIP4K2B
ENSG00000171016	ENSG00000163348	PYGO1	PYGO2
ENSG00000007402	ENSG00000153956	CACNA2D2	CACNA2D1
ENSG00000037965	ENSG00000120068	HOXC8	HOXB8
ENSG00000137070	ENSG00000112964	IL11RA	GHR
ENSG00000023171	ENSG00000089351	GRAMD1B	GRAMD1A
ENSG00000067191	ENSG00000182389	CACNB1	CACNB4
ENSG00000067900	ENSG00000134318	ROCK1	ROCK2
ENSG00000116793	ENSG00000006576	PHTF1	PHTF2
ENSG00000137976	ENSG00000105612	DNASE2B	DNASE2
ENSG00000049249	ENSG00000111321	TNFRSF9	LTBR
ENSG00000127022	ENSG00000153132	CANX	CLGN
ENSG00000149651	ENSG00000167642	SPINT4	SPINT2
ENSG00000184588	ENSG00000105650	PDE4B	PDE4C
ENSG00000156925	ENSG00000043355	ZIC3	ZIC2
ENSG00000140968	ENSG00000125347	IRF8	IRF1
ENSG00000079156	ENSG00000006025	OSBPL6	OSBPL7
ENSG00000125347	ENSG00000117595	IRF1	IRF6
ENSG00000170264	ENSG00000156050	FAM161A	FAM161B
ENSG00000137216	ENSG00000196187	TMEM63B	TMEM63A
ENSG00000139800	ENSG00000152977	ZIC5	ZIC1
ENSG00000258223	ENSG00000167749	PRSS58	KLK4
ENSG00000174744	ENSG00000100916	BRMS1	BRMS1L
ENSG00000139675	ENSG00000170144	HNRNPA1L2	HNRNPA3
ENSG00000143772	ENSG00000086544	ITPKB	ITPKC
ENSG00000277258	ENSG00000168283	PCGF2	BMI1
ENSG00000114554	ENSG00000221866	PLXNA1	PLXNA4
ENSG00000176246	ENSG00000176200	OR4L1	OR4D11
ENSG00000137575	ENSG00000125775	SDCBP	SDCBP2
ENSG00000146090	ENSG00000138670	RASGEF1C	RASGEF1B
ENSG00000067840	ENSG00000121440	PDZD4	PDZRN3
ENSG00000155926	ENSG00000197122	SLA	SRC
ENSG00000143127	ENSG00000005844	ITGA10	ITGAL
ENSG00000175985	ENSG00000023892	PLEKHD1	DEF6
ENSG00000147872	ENSG00000166819	PLIN2	PLIN1
ENSG00000108984	ENSG00000034152	MAP2K6	MAP2K3
ENSG00000166501	ENSG00000154229	PRKCB	PRKCA
ENSG00000204970	ENSG00000189184	PCDHA1	PCDH18
ENSG00000272391	ENSG00000124789	POM121C	NUP153
ENSG00000155744	ENSG00000122591	HYCC2	HYCC1
ENSG00000261052	ENSG00000198203	SULT1A3	SULT1C2
ENSG00000197177	ENSG00000020181	ADGRA1	ADGRA2
ENSG00000125266	ENSG00000108947	EFNB2	EFNB3
ENSG00000070770	ENSG00000254598	CSNK2A2	CSNK2A3
ENSG00000187848	ENSG00000099957	P2RX2	P2RX6
ENSG00000052126	ENSG00000143850	PLEKHA5	PLEKHA6
ENSG00000188822	ENSG00000146360	CNR2	GPR6
ENSG00000186329	ENSG00000110079	TMEM212	MS4A4A
ENSG00000101266	ENSG00000070770	CSNK2A1	CSNK2A2
ENSG00000120658	ENSG00000165675	ENOX1	ENOX2
ENSG00000170298	ENSG00000205076	LGALS9B	LGALS7
ENSG00000156486	ENSG00000170745	KCNS2	KCNS3
ENSG00000134324	ENSG00000132793	LPIN1	LPIN3
ENSG00000092964	ENSG00000157851	DPYSL2	DPYSL5
ENSG00000272636	ENSG00000149927	DOC2B	DOC2A
ENSG00000077009	ENSG00000106733	NMRK2	NMRK1
ENSG00000091010	ENSG00000152192	POU4F3	POU4F1
ENSG00000106633	ENSG00000159399	GCK	HK2
ENSG00000090530	ENSG00000110811	P3H2	P3H3
ENSG00000164082	ENSG00000198822	GRM2	GRM3
ENSG00000146700	ENSG00000187908	SSC4D	DMBT1
ENSG00000095203	ENSG00000129595	EPB41L4B	EPB41L4A
ENSG00000151553	ENSG00000158863	FHIP2A	FHIP2B
ENSG00000256812	ENSG00000135773	CAPNS2	CAPN9
ENSG00000064666	ENSG00000117519	CNN2	CNN3
ENSG00000067992	ENSG00000004799	PDK3	PDK4
ENSG00000279116	ENSG00000180475	OR8D2	OR10Q1
ENSG00000075290	ENSG00000111186	WNT8B	WNT5B
ENSG00000166562	ENSG00000140612	SEC11C	SEC11A
ENSG00000207924	ENSG00000283745	MIR196A2	MIR196B
ENSG00000100320	ENSG00000167281	RBFOX2	RBFOX3
ENSG00000104435	ENSG00000117632	STMN2	STMN1
ENSG00000116857	ENSG00000175348	TMEM9	TMEM9B
ENSG00000121274	ENSG00000112941	TENT4B	TENT4A
ENSG00000176454	ENSG00000153395	LPCAT4	LPCAT1
ENSG00000095066	ENSG00000134709	HOOK2	HOOK1
ENSG00000009724	ENSG00000159403	MASP2	C1R
ENSG00000147262	ENSG00000132975	GPR119	GPR12
ENSG00000178718	ENSG00000164967	RPP25	RPP25L
ENSG00000108064	ENSG00000255009	TFAM	UBTFL1
ENSG00000182866	ENSG00000010810	LCK	FYN
ENSG00000075711	ENSG00000132535	DLG1	DLG4
ENSG00000103257	ENSG00000092068	SLC7A5	SLC7A8
ENSG00000029993	ENSG00000164104	HMGB3	HMGB2
ENSG00000167971	ENSG00000177303	CASKIN1	CASKIN2
ENSG00000158125	ENSG00000138356	XDH	AOX1
ENSG00000142961	ENSG00000120162	MOB3C	MOB3B
ENSG00000137204	ENSG00000197891	SLC22A7	SLC22A12
ENSG00000196277	ENSG00000179603	GRM7	GRM8
ENSG00000133884	ENSG00000205683	DPF2	DPF3
ENSG00000276644	ENSG00000126733	DACH1	DACH2
ENSG00000213918	ENSG00000163687	DNASE1	DNASE1L3
ENSG00000164935	ENSG00000163357	DCSTAMP	DCST1
ENSG00000183111	ENSG00000107554	ARHGEF37	DNMBP
ENSG00000131089	ENSG00000182957	ARHGEF9	SPATA13
ENSG00000085831	ENSG00000168234	TTC39A	TTC39C
ENSG00000120500	ENSG00000137486	ARR3	ARRB1
ENSG00000185650	ENSG00000152518	ZFP36L1	ZFP36L2
ENSG00000186329	ENSG00000166959	TMEM212	MS4A8
ENSG00000115474	ENSG00000151704	KCNJ13	KCNJ1
